text,name
 You’re the one meant to do that you joker,Pulak
 Are you not entertained,Pulak
 Ohhhh joker?,Ishnoor Singh
 At your expense?,Ishnoor Singh
 *cue gladiator voice*,Pulak
 Very often,Ishnoor Singh
 I’m actually curious,Pulak
 Butt stuff😂,Ishnoor Singh
 Not the dark knight vaala you’re not cool enough,Pulak
 Enjoy,Ishnoor Singh
 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Ishnoor Singh
 I’m Priceless,Pulak
 K bruh,Ishnoor Singh
 What do you guys talk about 😂,Pulak
 Stuff bro,Ishnoor Singh
 She took the rice purity test on call,Ishnoor Singh
 😂😂😂😂,Ishnoor Singh
 Bwahahahahaha,Pulak
 What was it like,Pulak
 Welll intriguing,Ishnoor Singh
 I’m dying,Pulak
 That would be hilarious,Pulak
 And a lot of jokes at your expense,Ishnoor Singh
 I’m so curious,Pulak
 I don’t expect anything else,Pulak
 Exactly,Ishnoor Singh
 So entertain me,Pulak
 Ummm how long you got mate mate,Ishnoor Singh
 ?,Ishnoor Singh
" I’ve got a while, can’t talk on call unfortunately",Pulak
 Theres a srs convo I might wanna have... provided I get warmed up for it,Ishnoor Singh
 Cos I’ll wake everybody up,Pulak
 Me niether,Ishnoor Singh
 Over night bus bro,Ishnoor Singh
 Oh right lol,Pulak
 But go ahead,Pulak
 Not allowed,Ishnoor Singh
 If I become sleepy I’ll tell ya,Pulak
 Okie dokie,Pulak
 K,Ishnoor Singh
 Works,Ishnoor Singh
 Cool,Pulak
 Well,Ishnoor Singh
 Soooooo?,Pulak
 We talked about how bad or good you were,Ishnoor Singh
 Turns out,Ishnoor Singh
 Unexpectedly good,Ishnoor Singh
 Hmmm,Ishnoor Singh
 I provided an explanation as how to,Ishnoor Singh
" """" repressed"""" nerds may be good",Ishnoor Singh
 Lol,Ishnoor Singh
 Bwahahaha,Pulak
 Ohhh... I love making you awk,Ishnoor Singh
 Okay that’s kinda relieving?,Pulak
 It's a potty I couldn't hear your voice,Ishnoor Singh
 Lol,Ishnoor Singh
 Ummm,Ishnoor Singh
 We talked about how she must discuss butt stuff with you directly,Ishnoor Singh
 And I don't wanna mediate,Ishnoor Singh
 Unless it's a proper tit for tat regulation,Ishnoor Singh
 *negotiation,Ishnoor Singh
 Then me interested,Ishnoor Singh
 😂,Ishnoor Singh
 Bwahahaha why,Pulak
 Looking for ideas,Pulak
 ?,Pulak
 😂😂,Pulak
 No bruh,Ishnoor Singh
 We got our ideas in this domain sorted,Ishnoor Singh
 I am looking to help,Ishnoor Singh
 Interesting interesting,Pulak
 All domains pertaining to this?,Pulak
 Kya be? Ishi does everything best even long distance,Ishnoor Singh
 You established that quick 😂,Pulak
 Yeah... all of sex figured out we have,Ishnoor Singh
 Even tho,Ishnoor Singh
 We haven't ever met,Ishnoor Singh
 Hopefully you’ll take your time when you actually do it😂😂,Pulak
 Since we started,Ishnoor Singh
 We do have a flexible time line,Ishnoor Singh
 We moved it around a bit,Ishnoor Singh
 Don’t wanna be subject to performance issues na,Pulak
 😂,Pulak
 But yeah... no rushing,Ishnoor Singh
 Bruh!,Ishnoor Singh
 Me?,Ishnoor Singh
 I perform best under pressure,Ishnoor Singh
 That’s not what I meant just saying,Pulak
 You should know by now,Ishnoor Singh
 Performance isn't a prob for me,Ishnoor Singh
 You’ll be totally relaxed then,Pulak
 Mate,Ishnoor Singh
 Does she know,Pulak
 Then?,Ishnoor Singh
 Or will she get to know,Pulak
 That is the question,Pulak
 That I won't underperform?,Ishnoor Singh
 She know,Ishnoor Singh
 S,Ishnoor Singh
 Come on...,Ishnoor Singh
 I hope so for your sake😂,Pulak
 Ohhh we know,Ishnoor Singh
 We don't do much implicit,Ishnoor Singh
 Anymore,Ishnoor Singh
 Its explicit,Ishnoor Singh
 Aah I see I see,Pulak
 That’s good,Pulak
 Hmmm,Ishnoor Singh
 Lol k bruh,Ishnoor Singh
 As long as it’s as good when you do anything  in real life,Pulak
 I’m happy for ya,Pulak
 Ok ji,Ishnoor Singh
 Wait how explicit are we talking,Pulak
 Anything else grandpa?,Ishnoor Singh
 Umm no ... bruh... we know our timeline for physical stuff,Ishnoor Singh
 And it's very clearly defined,Ishnoor Singh
 And can be moved around,Ishnoor Singh
 That's what I mean,Ishnoor Singh
 What have you been hearing,Ishnoor Singh
 Ohhhhhhhhh,Pulak
 ??????????,Ishnoor Singh
 Whoops totally misinterpreted that,Pulak
 My bad,Pulak
 You thought I'm having sex?,Ishnoor Singh
 Lol,Ishnoor Singh
 Obviously you’re not duh,Pulak
 Then? Whadya think?,Ishnoor Singh
 I mean I’m not that stupid lol,Pulak
 I have my doubts......m,Ishnoor Singh
 ?,Ishnoor Singh
 No I somehow thought you meant very explicit snaps or something Idk,Pulak
 people do that a lot here apparently,Pulak
 Well... can we pl move on... I don't feel we wanna take this convo there,Ishnoor Singh
 Yep yep,Pulak
 Before it gets uncomfortable enough,Pulak
 Let’s do that,Pulak
 I need a lot more dew for that,Ishnoor Singh
 And they were kinda out here,Ishnoor Singh
 I'm stuff Wirth 7 up,Ishnoor Singh
 Soooo...,Ishnoor Singh
 Why’d you need dew for that,Pulak
 Lmao,Pulak
 Wait is dew how you get high😂,Pulak
 Dew  is mew high,Ishnoor Singh
 Yassssss queeen!,Ishnoor Singh
 😂,Ishnoor Singh
 Yep I can see it😂😂,Pulak
 Ok fine temme,Ishnoor Singh
 Just have red bull instead,Pulak
 The srsness,Ishnoor Singh
 Don't work on me,Ishnoor Singh
 I eat coffe these days,Ishnoor Singh
 ?,Pulak
 Yeah,Ishnoor Singh
 Lol high five,Pulak
 What do you think is her biggest flaw? The biggest problem with the relationship?,Ishnoor Singh
 If,Ishnoor Singh
 You don't mind me asking?,Ishnoor Singh
 Outta the bigass box,Ishnoor Singh
 Love the dry stuff,Ishnoor Singh
 Ya don't have to dw,Ishnoor Singh
" Well the biggest thing is, I think it’s with both of us, that we don’t say anything if there’s something immediately, it bottles up and comes out at once",Pulak
 Hmmm,Ishnoor Singh
 Cool,Ishnoor Singh
 Why’d you ask,Pulak
 Got it... no it isn't as helpful,Ishnoor Singh
 As I thought,Ishnoor Singh
 Lol,Ishnoor Singh
 Why?,Pulak
 Ummm,Ishnoor Singh
 Wait I'll explain,Ishnoor Singh
 Umm... I have a couple of small small things on my mind... but it's just suuuuuuuchhh and amazing feeling to be with her even if it's on text...  was just wondering if I am doing right by me? I mean no doubt it's the best feeling!,Ishnoor Singh
 Idts that made sense,Ishnoor Singh
 Small things such as inhibitions? Or fears?,Pulak
 I think I get what you mean somewhat,Pulak
 Umm like things she does I don't like and things I don't do cause ik she won't like,Ishnoor Singh
 Idk,Ishnoor Singh
 Okay such as? If you don’t mind me asking too much,Pulak
 Ummm I don't insult her one bit,Ishnoor Singh
 Doesn't even come to my mind,Ishnoor Singh
 And like,Ishnoor Singh
 I insult everyone,Ishnoor Singh
 😂,Ishnoor Singh
 Thats my biggest thing,Ishnoor Singh
 Thats how lil this is,Ishnoor Singh
 Soooooo relax,Ishnoor Singh
 I see,Pulak
 Well does she notice,Pulak
 And has she said anything about it,Pulak
 And why does that bother you,Pulak
 No idts... I don't think I used to insult her pehle either,Ishnoor Singh
 Idk... something Anusha said ... about how fought love helps sometimes... not just sweetness,Ishnoor Singh
 *tough,Ishnoor Singh
 Lol,Ishnoor Singh
 Tooo much?,Ishnoor Singh
 Ummm well I can’t be one to say because I genuinely can’t think of insults for her,Pulak
 Even if I used to before,Pulak
 Lol same,Ishnoor Singh
 I can't think of any... but like... I do for everyone else,Ishnoor Singh
 But playful banter just converts to cheesiness lol,Pulak
 Same,Ishnoor Singh
 I mean it could sometimes,Pulak
 It depends on the situation,Pulak
 Hmmm,Ishnoor Singh
 Hmm,Ishnoor Singh
 there’s nothing wrong with being cheesy or not insulting her,Pulak
 Now I feel like punching you a nd making you shush... advie pulak is diff...,Ishnoor Singh
 Yeah ig,Ishnoor Singh
 Lol,Ishnoor Singh
 Too honest?,Ishnoor Singh
 Lmao,Pulak
 When have you not felt like punching me,Pulak
 The least day you left...m lol,Ishnoor Singh
 😂😉,Ishnoor Singh
 And that bothers you because you want to be the same person for everybody?,Pulak
 Idk... I wanna be with her... cause she loves me too... not cause she loved how sweet I am being,Ishnoor Singh
 Nahh feels like old days,Pulak
 I don't like being fake,Ishnoor Singh
 Miss the old days? Want more beatibgs?,Ishnoor Singh
 I could hand em out,Ishnoor Singh
 Exactly there you go,Pulak
 I can train hritik,Ishnoor Singh
 She loves you for who you are,Pulak
 Hmm?,Ishnoor Singh
 And you’re the same person for everybody,Pulak
 The hyperactive idiot who goes around threatening to beat people up,Pulak
 Hmmm,Ishnoor Singh
 Wellll,Ishnoor Singh
 That's not who I am,Ishnoor Singh
 Lol,Ishnoor Singh
 Lol Ik I’m kidding,Pulak
 K bruh,Ishnoor Singh
 But she knows,Pulak
 You’re not being fake,Pulak
 Hmmm,Ishnoor Singh
 Ig,Ishnoor Singh
 And that you genuinely love her,Pulak
 And honestly if you can’t think of insults for her I don’t see how that’s a bad thing,Pulak
 You’re not disillusioned,Pulak
 But meh bruh... you saying she knows font work... me sayin worked... cause I knew the girl pretty well... you just copying my template now,Ishnoor Singh
 Lol...,Ishnoor Singh
" Ok bro... I gotcher, I think",Ishnoor Singh
 Long ass message incoming or getting backspaced,Ishnoor Singh
 ?,Ishnoor Singh
" Okay lemme put it this way, if something happens that you feel isn’t right, or if there’s something you feel you disagree with",Pulak
 Would you hesitate in letting her know,Pulak
 I say it obvio... and she apologizes I'd she has to,Ishnoor Singh
 *if,Ishnoor Singh
 Exactly so you in no way have a curtain over your eyes or something right,Pulak
 You’re remaining true to yourself,Pulak
 True to her,Pulak
 Yeah...yeah,Ishnoor Singh
 Ig that's true yoda,Ishnoor Singh
" And if you’re so big on the insulting, give it a whirl😂",Pulak
 Lol,Ishnoor Singh
 Honestly I don’t think you’ll like the idea,Pulak
 Of insulting her,Pulak
 I can't think of anything,Ishnoor Singh
 It's ducking is weird,Ishnoor Singh
 Even if you use a cliched one,Pulak
 I bet you won’t enjoy it as much as with others,Pulak
 Well... I just want a long term relationship,Ishnoor Singh
 Lol,Ishnoor Singh
 Anyways,Ishnoor Singh
 And you will,Pulak
 Your foundation is solid,Pulak
 I mean... I can't really doubt her... she said yes to guy sitting in LA who once told her he was interested in flings at a university after having told her he asked another girl out,Ishnoor Singh
 Soooo,Ishnoor Singh
 Welll,Ishnoor Singh
 Lol,Ishnoor Singh
 Anyways,Ishnoor Singh
 Suuuuuuuuuuuuuuuuup,Ishnoor Singh
 Keep it going as your best friend and girlfriend which you do,Pulak
 Soooo,Pulak
 You’re gonna do great,Pulak
 Hmm,Ishnoor Singh
 Both of ya,Pulak
 Yeah yeah ik I am great,Ishnoor Singh
 Tu kuchh naya bata,Ishnoor Singh
 Tho now I’ve gotta meet her properly lol,Pulak
 Lol? What ya gonna talk about?,Ishnoor Singh
 Yeah so basically,Pulak
 ?,Ishnoor Singh
 Idk just get to know her,Pulak
 We’ve barely ever spoken,Pulak
 Yeah lol,Ishnoor Singh
 She does have a very different friend group,Ishnoor Singh
 How awk do you think it'll be if I bring her to a famnutela hangout?,Ishnoor Singh
 I mean if she’s dating you I’m most likely gonna be seeing her often over the years,Pulak
 Well... wanna buy a retirement home?,Ishnoor Singh
 Gadha,Ishnoor Singh
 😂,Ishnoor Singh
 Next to mine?,Ishnoor Singh
 I don’t think it’ll be awkward at all,Pulak
 She knows everybody there,Pulak
 I mean considering th b woman,Ishnoor Singh
 A lot of them are good  friends with her,Pulak
 Yeah yeah... Sim especially,Ishnoor Singh
 Like at least a little,Pulak
 Yeah...,Ishnoor Singh
 Lol abhi se😂,Pulak
 Kaam to karle,Pulak
 Have you talked to her9,Ishnoor Singh
 *?,Ishnoor Singh
 Why not I’ll get death threats instead of the morning news,Pulak
 She keeps saying something about not having made friends she can trust at the new place,Ishnoor Singh
 Works,Ishnoor Singh
 Yeah I don’t think it’ll be awkward,Pulak
 Im awkward and I fit in just fine,Pulak
 Bruh you also said your farewell would go well,Ishnoor Singh
 And we all know how that went,Ishnoor Singh
 😂,Ishnoor Singh
 I am not messing with the group again,Ishnoor Singh
 We thought it’d be awkward after we told everybody about anusha and me,Pulak
 Thats different,Ishnoor Singh
 Well it was but I think things have Changed since then,Pulak
 You hadn't asked anyone in the group out yet and then after that had a huuuuge fight with one of them,Ishnoor Singh
 If that wasnt the case I wouldn't have thought only,Ishnoor Singh
 Who sim?,Pulak
 I haven’t since Diwali I think,Pulak
 B woman? You didn't get that!?!?,Ishnoor Singh
 Gosh... you idiot,Ishnoor Singh
 That was sooo obvious,Ishnoor Singh
 Oh damn... she didn’t say anything about it when i last spoke to her but,Pulak
 You know I mean bharti right?,Ishnoor Singh
 Oh wait I thought that was a typo lol I get it,Pulak
 Bruh....................,Ishnoor Singh
 You changed to Simran so quickly I thought it was a typo lol my bad,Pulak
 Fine,Ishnoor Singh
 It was just fine okay,Pulak
 This again,Ishnoor Singh
 No!,Ishnoor Singh
 It wasnt,Ishnoor Singh
 Well,Pulak
 I know it’s different but,Pulak
 It wad the single worst political move I ever made,Ishnoor Singh
 I never make mistake,Ishnoor Singh
 S,Ishnoor Singh
 I mean,Pulak
 I highly doubt she’d not be happy for you,Pulak
 Cool,Ishnoor Singh
 And I don’t think it’ll be as awkward as you think it’ll be,Pulak
 I just can't find it in me to trust her... or anything about it at all,Ishnoor Singh
 Sorry,Ishnoor Singh
 Anyways,Ishnoor Singh
 Shut up it’s fine,Pulak
 This was about her too,Ishnoor Singh
 It isnt,Ishnoor Singh
 You did what you felt at the tome,Pulak
 No point hitting yourself over it now,Pulak
 I did what you said,Ishnoor Singh
 I felt like I shouldn't come,Ishnoor Singh
 Idiot!,Ishnoor Singh
 You thought I'm hitting myself😂?,Ishnoor Singh
 Sorry,Ishnoor Singh
 I'm too self obsessed for that,Ishnoor Singh
 Lol,Ishnoor Singh
" No that’s fine, but it will happen eventually right",Pulak
 Like she will know,Pulak
 Anusha gets to tell her,Ishnoor Singh
 Lol,Ishnoor Singh
 Yeah that I heard,Pulak
" You can get the pleasure too, if you want",Ishnoor Singh
 Again I haven’t spoken to her since Diwali but yeah,Pulak
 This much I know,Pulak
 Coolio,Ishnoor Singh
 Umm one more thing,Ishnoor Singh
 In response to her complain I may have said one sentence that may have been a bit more friendly than intended,Ishnoor Singh
 Anyways,Ishnoor Singh
" That wasn’t the beginning of the issue tho right, that was right in the middle of it. And I would’ve killed you if you hadn’t",Pulak
 Idiot,Pulak
 Like you could've hit me,Ishnoor Singh
 Who plays with Swiss knives  and cubes,Pulak
 I might not workout... but I do train to fight,Ishnoor Singh
 It was an interesting engineering feat,Ishnoor Singh
 I shall be in the bb court with you when that happens,Pulak
 Thanks,Pulak
 K bruh.... Might not be the best idea to play against me at the point,Ishnoor Singh
 I will use my knew well,Ishnoor Singh
 😂,Ishnoor Singh
 Oh no I mess things up more often than not,Pulak
 As in?,Pulak
 Meh... it doesn't matter,Ishnoor Singh
 Sure good good,Pulak
 Yeah it totally was,Pulak
 I wanted to say everyone else will take care of you till you find friends,Ishnoor Singh
 But,Ishnoor Singh
 Somewhere I we slipped in,Ishnoor Singh
 Purely unintentionally,Ishnoor Singh
 Ehh you used to destroy me anyway,Pulak
 Won’t matter if I lose 40-0,Pulak
 Same thing,Pulak
 Physically I mean,Ishnoor Singh
 I mean,Pulak
 Might destroy your umm plans for the umm night,Ishnoor Singh
 Lol,Ishnoor Singh
 Not the worse thing to say,Pulak
 But...m forget it ... it's tooo comokcuated,Ishnoor Singh
 Do you still consider her a friend is my question,Pulak
 An acquaintance,Pulak
 Oh you wish,Pulak
 Umm whether I'd trust her? Ever?  Stark no.. Whether I'd come to me for her issues... that idk the answer for,Ishnoor Singh
 Well that’s why the we came in unintentionally,Pulak
 Don’t worry about it,Pulak
 Yeah,Ishnoor Singh
 Things will start sorting out in December,Pulak
 Meh,Ishnoor Singh
 That's not the plan... the plan is avoidance,Ishnoor Singh
 Are you guys gonna do the same whole avoiding routine in December,Pulak
 I'll be a mirror,Ishnoor Singh
 Because there are bound to be famnutella meetings,Pulak
 No initiation from me,Ishnoor Singh
 I don't mind skipping all of them,Ishnoor Singh
 I just need to meet Anusha and you,Ishnoor Singh
 And idc,Ishnoor Singh
 And both of you will be invited to all of them,Pulak
 So avoiding a run in will be difficult,Pulak
 I'll most likely not come,Ishnoor Singh
 I'll have good excuses,Ishnoor Singh
 Even if neither of you initiates,Pulak
 Need two teeth extracyed,Ishnoor Singh
 They work well as excuses,Ishnoor Singh
 I will personally show up to the dentist and reschedule your appointment,Pulak
 Tru that and you'll need one for you,Ishnoor Singh
 Fine in that case the dentists office is where we’ll have the famnutella meet,Pulak
 I don't need my mood spoilt by that person again,Ishnoor Singh
 What dentist do I go to?,Ishnoor Singh
 Two members there already,Pulak
 Willl you try every single one?,Ishnoor Singh
 If needed,Pulak
 Suuuuuuuuuure,Ishnoor Singh
 Will make for a good date,Ishnoor Singh
 You do youu bruh,Ishnoor Singh
 Ik you're really invested in the idea of famnutella,Ishnoor Singh
 But consider this,Ishnoor Singh
 And hear me out,Ishnoor Singh
 See I can’t force ya never been able to,Pulak
 I maybe more of a kick that you assumed,Ishnoor Singh
 Sorry mate,Ishnoor Singh
 I'll do my best to show,Ishnoor Singh
 Up,Ishnoor Singh
