text,name
 Apply to yhacks and treehacks,Pulak
 K,Ishnoor Singh
 Weâ€™ll meet up there if we get in,Pulak
 Hahaha,Pulak
 So suppo,Pulak
 BB today?,Pulak
 No bro... was up till 2,Ishnoor Singh
 Was woken at 530,Ishnoor Singh
 Soo... no,Ishnoor Singh
 Ouch,Pulak
 That is not pleasant,Pulak
 Woken as in?,Pulak
 For Pooja... on video call,Ishnoor Singh
 Nice nice,Pulak
 Howâ€™s it going bro,Pulak
" You tell, broo",Ishnoor Singh
 you are the one with the fun stuff,Ishnoor Singh
 Amazinggggggggggg,Pulak
 This weekend was perfect,Pulak
 Awww,Ishnoor Singh
 I heardðŸ˜‰,Ishnoor Singh
 I'm glad you guys had a great one,Ishnoor Singh
 Yessss,Pulak
 It was amazeee,Pulak
 Awww,Ishnoor Singh
 Hahahahaa,Pulak
 Aww kya,Pulak
 It was genuinely one of the best times Iâ€™ve had,Pulak
 Kuchhh nahi... I'm kinda j,Ishnoor Singh
 But I'm really happy for you,Ishnoor Singh
 Very,Ishnoor Singh
 Yeah that makes sense,Pulak
 But just a month more now,Pulak
 Yeah yeah,Ishnoor Singh
 Me tooooo,Pulak
 I can do math kid,Ishnoor Singh
 Awww,Ishnoor Singh
 So sweet,Ishnoor Singh
 You're human after all huh,Ishnoor Singh
 ðŸ˜‚,Ishnoor Singh
 Thatâ€™s a good thing,Pulak
 CoolðŸ˜‚,Ishnoor Singh
 I know rightðŸ˜‚ðŸ˜‚ðŸ˜‚,Pulak
 Lol,Ishnoor Singh
 But yeah,Pulak
 Awwww,Ishnoor Singh
 Awwww back to you sir,Pulak
 Free on the evening?,Pulak
 In*?,Pulak
 Make it night,Ishnoor Singh
 Your 11,Ishnoor Singh
 Yep sounds good,Pulak
 Cool,Ishnoor Singh
 Bro?,Ishnoor Singh
 Give me a few minutes bro,Pulak
 Just got back,Pulak
 Got a call from mom,Pulak
 Iâ€™ll talk to her and call you straight after,Pulak
 Youâ€™re awake only na?,Pulak
 Yeah yeag,Ishnoor Singh
 *h,Ishnoor Singh
 Sup,Ishnoor Singh
 Nm packing to go back lmao,Pulak
 You tel,Pulak
 Lol,Ishnoor Singh
 Me at bus depo,Ishnoor Singh
 Gon' catch the bud,Ishnoor Singh
 *s,Ishnoor Singh
 Oh lol nice nice,Pulak
 Whenâ€™s that,Pulak
 *s,Ishnoor Singh
 Boarding anytime now,Ishnoor Singh
 Nice nice,Pulak
 How long is the bus?,Pulak
 Suup,Ishnoor Singh
 Reach by midnight?,Pulak
 Entertain me,Ishnoor Singh
 530 am,Ishnoor Singh
 In like 5 mins,Ishnoor Singh
 Now is when you begin the entertainment,Ishnoor Singh
 Thatâ€™s a long bus ride,Pulak
 Its a scenic one,Ishnoor Singh
 And a cheap one,Ishnoor Singh
 Sooo,Ishnoor Singh
 Lol,Ishnoor Singh
 .,Ishnoor Singh
 What you want me to dance,Pulak
 Entertainment is goood,Pulak
 Ummm,Ishnoor Singh
 No talk bith,Ishnoor Singh
 Fine bith...,Ishnoor Singh
 Bwahaha,Pulak
 Whatâ€™s a both,Pulak
 Bith,Pulak
 Ya don't know?,Ishnoor Singh
 I see,Ishnoor Singh
 Nah,Pulak
 They says gtech be nerdzy,Ishnoor Singh
 Unless youâ€™re calling me a bitch,Pulak
 I see it do be like that,Ishnoor Singh
 Gtech be nerdzy af,Ishnoor Singh
 Yeah that is true,Pulak
 I dunno what youâ€™re talking about,Pulak
 What did you expect bro,Pulak
 K,Ishnoor Singh
 Hm?,Ishnoor Singh
 You offended?,Ishnoor Singh
 It do be like that,Pulak
 What did ya think,Pulak
 Awwwwwww,Ishnoor Singh
 Hm,Pulak
 Such a baby,Ishnoor Singh
 Lol,Ishnoor Singh
 Suuup,Ishnoor Singh
 K,Pulak
 Nm,Pulak
 U,Pulak
 If you're so easily butt hurt you CERTAINLY shouldn't do what Anusha and I talked about you guys doing,Ishnoor Singh
 ðŸ˜‚,Ishnoor Singh
 What,Pulak
 Just tell her... she'll know what I mean,Ishnoor Singh
 I see how it is,Pulak
 Ahahaahha,Ishnoor Singh
 I don't think you wanna discuss this with me,Ishnoor Singh
 ?,Pulak
 Just ask her pl,Ishnoor Singh
 And pl record the moment,Ishnoor Singh
 ??,Pulak
 ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,Ishnoor Singh
 Anyways,Ishnoor Singh
 Wassuuuup,Ishnoor Singh
 Entertain me,Ishnoor Singh
 Youâ€™re the one meant to do that you joker,Pulak
 Are you not entertained,Pulak
 Ohhhh joker?,Ishnoor Singh
 At your expense?,Ishnoor Singh
 *cue gladiator voice*,Pulak
 Very often,Ishnoor Singh
 Iâ€™m actually curious,Pulak
 Butt stuffðŸ˜‚,Ishnoor Singh
 Not the dark knight vaala youâ€™re not cool enough,Pulak
 Enjoy,Ishnoor Singh
 ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,Ishnoor Singh
 Iâ€™m Priceless,Pulak
 K bruh,Ishnoor Singh
 What do you guys talk about ðŸ˜‚,Pulak
 Stuff bro,Ishnoor Singh
 She took the rice purity test on call,Ishnoor Singh
 ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,Ishnoor Singh
 Bwahahahahaha,Pulak
 What was it like,Pulak
 Welll intriguing,Ishnoor Singh
 Iâ€™m dying,Pulak
 That would be hilarious,Pulak
 And a lot of jokes at your expense,Ishnoor Singh
 Iâ€™m so curious,Pulak
 I donâ€™t expect anything else,Pulak
 Exactly,Ishnoor Singh
 So entertain me,Pulak
 Ummm how long you got mate mate,Ishnoor Singh
 ?,Ishnoor Singh
" Iâ€™ve got a while, canâ€™t talk on call unfortunately",Pulak
 Theres a srs convo I might wanna have... provided I get warmed up for it,Ishnoor Singh
 Cos Iâ€™ll wake everybody up,Pulak
 Me niether,Ishnoor Singh
 Over night bus bro,Ishnoor Singh
 Oh right lol,Pulak
 But go ahead,Pulak
 Not allowed,Ishnoor Singh
 If I become sleepy Iâ€™ll tell ya,Pulak
 Okie dokie,Pulak
 K,Ishnoor Singh
 Works,Ishnoor Singh
 Cool,Pulak
 Well,Ishnoor Singh
 Soooooo?,Pulak
 We talked about how bad or good you were,Ishnoor Singh
 Turns out,Ishnoor Singh
 Unexpectedly good,Ishnoor Singh
 Hmmm,Ishnoor Singh
 I provided an explanation as how to,Ishnoor Singh
" """" repressed"""" nerds may be good",Ishnoor Singh
 Lol,Ishnoor Singh
 Bwahahaha,Pulak
 Ohhh... I love making you awk,Ishnoor Singh
 Okay thatâ€™s kinda relieving?,Pulak
 It's a potty I couldn't hear your voice,Ishnoor Singh
 Lol,Ishnoor Singh
 Ummm,Ishnoor Singh
 We talked about how she must discuss butt stuff with you directly,Ishnoor Singh
 And I don't wanna mediate,Ishnoor Singh
 Unless it's a proper tit for tat regulation,Ishnoor Singh
 *negotiation,Ishnoor Singh
 Then me interested,Ishnoor Singh
 ðŸ˜‚,Ishnoor Singh
 Bwahahaha why,Pulak
 Looking for ideas,Pulak
 ?,Pulak
 ðŸ˜‚ðŸ˜‚,Pulak
 No bruh,Ishnoor Singh
 We got our ideas in this domain sorted,Ishnoor Singh
 I am looking to help,Ishnoor Singh
 Interesting interesting,Pulak
 All domains pertaining to this?,Pulak
 Kya be? Ishi does everything best even long distance,Ishnoor Singh
 You established that quick ðŸ˜‚,Pulak
 Yeah... all of sex figured out we have,Ishnoor Singh
 Even tho,Ishnoor Singh
 We haven't ever met,Ishnoor Singh
 Hopefully youâ€™ll take your time when you actually do itðŸ˜‚ðŸ˜‚,Pulak
 Since we started,Ishnoor Singh
 We do have a flexible time line,Ishnoor Singh
 We moved it around a bit,Ishnoor Singh
 Donâ€™t wanna be subject to performance issues na,Pulak
 ðŸ˜‚,Pulak
 But yeah... no rushing,Ishnoor Singh
 Bruh!,Ishnoor Singh
 Me?,Ishnoor Singh
 I perform best under pressure,Ishnoor Singh
 Thatâ€™s not what I meant just saying,Pulak
 You should know by now,Ishnoor Singh
 Performance isn't a prob for me,Ishnoor Singh
 Youâ€™ll be totally relaxed then,Pulak
 Mate,Ishnoor Singh
 Does she know,Pulak
 Then?,Ishnoor Singh
 Or will she get to know,Pulak
 That is the question,Pulak
 That I won't underperform?,Ishnoor Singh
 She know,Ishnoor Singh
 S,Ishnoor Singh
 Come on...,Ishnoor Singh
 I hope so for your sakeðŸ˜‚,Pulak
 Ohhh we know,Ishnoor Singh
 We don't do much implicit,Ishnoor Singh
 Anymore,Ishnoor Singh
 Its explicit,Ishnoor Singh
 Aah I see I see,Pulak
 Thatâ€™s good,Pulak
 Hmmm,Ishnoor Singh
 Lol k bruh,Ishnoor Singh
 As long as itâ€™s as good when you do anything  in real life,Pulak
 Iâ€™m happy for ya,Pulak
 Ok ji,Ishnoor Singh
 Wait how explicit are we talking,Pulak
 Anything else grandpa?,Ishnoor Singh
 Umm no ... bruh... we know our timeline for physical stuff,Ishnoor Singh
 And it's very clearly defined,Ishnoor Singh
 And can be moved around,Ishnoor Singh
 That's what I mean,Ishnoor Singh
 What have you been hearing,Ishnoor Singh
 Ohhhhhhhhh,Pulak
 ??????????,Ishnoor Singh
 Whoops totally misinterpreted that,Pulak
 My bad,Pulak
 You thought I'm having sex?,Ishnoor Singh
 Lol,Ishnoor Singh
 Obviously youâ€™re not duh,Pulak
 Then? Whadya think?,Ishnoor Singh
 I mean Iâ€™m not that stupid lol,Pulak
 I have my doubts......m,Ishnoor Singh
 ?,Ishnoor Singh
 No I somehow thought you meant very explicit snaps or something Idk,Pulak
 people do that a lot here apparently,Pulak
 Well... can we pl move on... I don't feel we wanna take this convo there,Ishnoor Singh
 Yep yep,Pulak
 Before it gets uncomfortable enough,Pulak
 Letâ€™s do that,Pulak
 I need a lot more dew for that,Ishnoor Singh
 And they were kinda out here,Ishnoor Singh
 I'm stuff Wirth 7 up,Ishnoor Singh
 Soooo...,Ishnoor Singh
 Whyâ€™d you need dew for that,Pulak
 Lmao,Pulak
 Wait is dew how you get highðŸ˜‚,Pulak
 Dew  is mew high,Ishnoor Singh
 Yassssss queeen!,Ishnoor Singh
 ðŸ˜‚,Ishnoor Singh
 Yep I can see itðŸ˜‚ðŸ˜‚,Pulak
 Ok fine temme,Ishnoor Singh
 Just have red bull instead,Pulak
 The srsness,Ishnoor Singh
 Don't work on me,Ishnoor Singh
 I eat coffe these days,Ishnoor Singh
 ?,Pulak
 Yeah,Ishnoor Singh
 Lol high five,Pulak
 What do you think is her biggest flaw? The biggest problem with the relationship?,Ishnoor Singh
 If,Ishnoor Singh
 You don't mind me asking?,Ishnoor Singh
 Outta the bigass box,Ishnoor Singh
 Love the dry stuff,Ishnoor Singh
 Ya don't have to dw,Ishnoor Singh
" Well the biggest thing is, I think itâ€™s with both of us, that we donâ€™t say anything if thereâ€™s something immediately, it bottles up and comes out at once",Pulak
 Hmmm,Ishnoor Singh
 Cool,Ishnoor Singh
 Whyâ€™d you ask,Pulak
 Got it... no it isn't as helpful,Ishnoor Singh
 As I thought,Ishnoor Singh
 Lol,Ishnoor Singh
 Why?,Pulak
 Ummm,Ishnoor Singh
 Wait I'll explain,Ishnoor Singh
 Umm... I have a couple of small small things on my mind... but it's just suuuuuuuchhh and amazing feeling to be with her even if it's on text...  was just wondering if I am doing right by me? I mean no doubt it's the best feeling!,Ishnoor Singh
 Idts that made sense,Ishnoor Singh
 Small things such as inhibitions? Or fears?,Pulak
 I think I get what you mean somewhat,Pulak
 Umm like things she does I don't like and things I don't do cause ik she won't like,Ishnoor Singh
 Idk,Ishnoor Singh
 Okay such as? If you donâ€™t mind me asking too much,Pulak
 Ummm I don't insult her one bit,Ishnoor Singh
 Doesn't even come to my mind,Ishnoor Singh
 And like,Ishnoor Singh
 I insult everyone,Ishnoor Singh
 ðŸ˜‚,Ishnoor Singh
 Thats my biggest thing,Ishnoor Singh
 Thats how lil this is,Ishnoor Singh
 Soooooo relax,Ishnoor Singh
 I see,Pulak
 Well does she notice,Pulak
 And has she said anything about it,Pulak
 And why does that bother you,Pulak
 No idts... I don't think I used to insult her pehle either,Ishnoor Singh
 Idk... something Anusha said ... about how fought love helps sometimes... not just sweetness,Ishnoor Singh
 *tough,Ishnoor Singh
 Lol,Ishnoor Singh
 Tooo much?,Ishnoor Singh
 Ummm well I canâ€™t be one to say because I genuinely canâ€™t think of insults for her,Pulak
 Even if I used to before,Pulak
 Lol same,Ishnoor Singh
 I can't think of any... but like... I do for everyone else,Ishnoor Singh
 But playful banter just converts to cheesiness lol,Pulak
 Same,Ishnoor Singh
 I mean it could sometimes,Pulak
 It depends on the situation,Pulak
 Hmmm,Ishnoor Singh
 Hmm,Ishnoor Singh
 thereâ€™s nothing wrong with being cheesy or not insulting her,Pulak
 Now I feel like punching you a nd making you shush... advie pulak is diff...,Ishnoor Singh
 Yeah ig,Ishnoor Singh
 Lol,Ishnoor Singh
 Too honest?,Ishnoor Singh
 Lmao,Pulak
 When have you not felt like punching me,Pulak
 The least day you left...m lol,Ishnoor Singh
 ðŸ˜‚ðŸ˜‰,Ishnoor Singh
 And that bothers you because you want to be the same person for everybody?,Pulak
 Idk... I wanna be with her... cause she loves me too... not cause she loved how sweet I am being,Ishnoor Singh
 Nahh feels like old days,Pulak
 I don't like being fake,Ishnoor Singh
 Miss the old days? Want more beatibgs?,Ishnoor Singh
 I could hand em out,Ishnoor Singh
 Exactly there you go,Pulak
 I can train hritik,Ishnoor Singh
 She loves you for who you are,Pulak
 Hmm?,Ishnoor Singh
 And youâ€™re the same person for everybody,Pulak
 The hyperactive idiot who goes around threatening to beat people up,Pulak
 Hmmm,Ishnoor Singh
 Wellll,Ishnoor Singh
 That's not who I am,Ishnoor Singh
 Lol,Ishnoor Singh
 Lol Ik Iâ€™m kidding,Pulak
 K bruh,Ishnoor Singh
 But she knows,Pulak
 Youâ€™re not being fake,Pulak
 Hmmm,Ishnoor Singh
 Ig,Ishnoor Singh
 And that you genuinely love her,Pulak
 And honestly if you canâ€™t think of insults for her I donâ€™t see how thatâ€™s a bad thing,Pulak
 Youâ€™re not disillusioned,Pulak
 But meh bruh... you saying she knows font work... me sayin worked... cause I knew the girl pretty well... you just copying my template now,Ishnoor Singh
 Lol...,Ishnoor Singh
" Ok bro... I gotcher, I think",Ishnoor Singh
 Long ass message incoming or getting backspaced,Ishnoor Singh
 ?,Ishnoor Singh
" Okay lemme put it this way, if something happens that you feel isnâ€™t right, or if thereâ€™s something you feel you disagree with",Pulak
 Would you hesitate in letting her know,Pulak
 I say it obvio... and she apologizes I'd she has to,Ishnoor Singh
 *if,Ishnoor Singh
 Exactly so you in no way have a curtain over your eyes or something right,Pulak
 Youâ€™re remaining true to yourself,Pulak
 True to her,Pulak
 Yeah...yeah,Ishnoor Singh
 Ig that's true yoda,Ishnoor Singh
" And if youâ€™re so big on the insulting, give it a whirlðŸ˜‚",Pulak
 Lol,Ishnoor Singh
 Honestly I donâ€™t think youâ€™ll like the idea,Pulak
 Of insulting her,Pulak
 I can't think of anything,Ishnoor Singh
 It's ducking is weird,Ishnoor Singh
 Even if you use a cliched one,Pulak
 I bet you wonâ€™t enjoy it as much as with others,Pulak
 Well... I just want a long term relationship,Ishnoor Singh
 Lol,Ishnoor Singh
 Anyways,Ishnoor Singh
 And you will,Pulak
 Your foundation is solid,Pulak
 I mean... I can't really doubt her... she said yes to guy sitting in LA who once told her he was interested in flings at a university after having told her he asked another girl out,Ishnoor Singh
 Soooo,Ishnoor Singh
 Welll,Ishnoor Singh
 Lol,Ishnoor Singh
 Anyways,Ishnoor Singh
 Suuuuuuuuuuuuuuuuup,Ishnoor Singh
 Keep it going as your best friend and girlfriend which you do,Pulak
 Soooo,Pulak
 Youâ€™re gonna do great,Pulak
 Hmm,Ishnoor Singh
 Both of ya,Pulak
 Yeah yeah ik I am great,Ishnoor Singh
 Tu kuchh naya bata,Ishnoor Singh
 Tho now Iâ€™ve gotta meet her properly lol,Pulak
 Lol? What ya gonna talk about?,Ishnoor Singh
 Yeah so basically,Pulak
 ?,Ishnoor Singh
 Idk just get to know her,Pulak
 Weâ€™ve barely ever spoken,Pulak
 Yeah lol,Ishnoor Singh
 She does have a very different friend group,Ishnoor Singh
 How awk do you think it'll be if I bring her to a famnutela hangout?,Ishnoor Singh
 I mean if sheâ€™s dating you Iâ€™m most likely gonna be seeing her often over the years,Pulak
 Well... wanna buy a retirement home?,Ishnoor Singh
 Gadha,Ishnoor Singh
 ðŸ˜‚,Ishnoor Singh
 Next to mine?,Ishnoor Singh
 I donâ€™t think itâ€™ll be awkward at all,Pulak
 She knows everybody there,Pulak
 I mean considering th b woman,Ishnoor Singh
 A lot of them are good  friends with her,Pulak
 Yeah yeah... Sim especially,Ishnoor Singh
 Like at least a little,Pulak
 Yeah...,Ishnoor Singh
 Lol abhi seðŸ˜‚,Pulak
 Kaam to karle,Pulak
 Have you talked to her9,Ishnoor Singh
 *?,Ishnoor Singh
 Why not Iâ€™ll get death threats instead of the morning news,Pulak
 She keeps saying something about not having made friends she can trust at the new place,Ishnoor Singh
 Works,Ishnoor Singh
 Yeah I donâ€™t think itâ€™ll be awkward,Pulak
 Im awkward and I fit in just fine,Pulak
 Bruh you also said your farewell would go well,Ishnoor Singh
 And we all know how that went,Ishnoor Singh
 ðŸ˜‚,Ishnoor Singh
 I am not messing with the group again,Ishnoor Singh
 We thought itâ€™d be awkward after we told everybody about anusha and me,Pulak
 Thats different,Ishnoor Singh
 Well it was but I think things have Changed since then,Pulak
 You hadn't asked anyone in the group out yet and then after that had a huuuuge fight with one of them,Ishnoor Singh
 If that wasnt the case I wouldn't have thought only,Ishnoor Singh
 Who sim?,Pulak
 I havenâ€™t since Diwali I think,Pulak
 B woman? You didn't get that!?!?,Ishnoor Singh
 Gosh... you idiot,Ishnoor Singh
 That was sooo obvious,Ishnoor Singh
 Oh damn... she didnâ€™t say anything about it when i last spoke to her but,Pulak
